Year,Month,Day,Tx10,RHx10,WSx100,WD,GS*100,DiffS*100,DirS,Rain*100,CI
1993,1,27,15.272,905.0506162,0,0,0,0,0,0,0
1993,1,27,15.272,894.6477268,0,0,0,0,0,0,0
1993,1,27,8.244,919.5672891,0,0,0,0,0,0,0
1993,1,27,8.244,909.2350791,0,0,0,0,0,0,0
1993,1,27,15.272,873.8419626,0,0,0,0,0,0,0
1993,1,27,13.264,872.1398329,0,0,0,0,0,0,0
1993,1,27,7.24,898.0297266,0,0,0,0,0,0,0
1993,1,27,5.232,906.589445,0,0,0,0,0,0,0
1993,1,27,10.7,878.7112016,0,0,0,0,0,0,0
1993,1,27,28.816,778.3594904,0,0,0,0,0,0,0
1993,1,27,47.712,688.1420033,0,0,0,0,0,0,0
1993,1,27,45.248,708.2447531,0,0,0,0,0,0,0
1993,1,27,29.648,791.5720725,0,0,0,0,0,0,0
1993,1,27,63.036,634.701572,0,0,0,0,0,0,0
1993,1,27,46.18,713.567931,0,0,0,0,0,0,0
1993,1,27,32.672,794.5684783,0,0,0,0,0,0,0
1993,1,27,25.488,842.9511694,0,0,0,0,0,0,0
1993,1,27,19,878.223466,0,0,0,0,0,0,0
1993,1,27,18,887.5294128,0,0,0,0,0,0,0
1993,1,27,19,898.6472712,0,0,0,0,0,0,0
1993,1,27,27,854.5468632,0,0,0,0,0,0,0
1993,1,27,27,854.5468632,0,0,0,0,0,0,0
1993,1,27,30,846.8496815,0,0,0,0,0,0,0
1993,1,28,25,883.6237011,0,0,0,0,0,0,0
1993,1,28,26,874.2430367,0,0,0,0,0,0,0
1993,1,28,27,875.1383536,0,0,0,0,0,0,0
1993,1,28,27,885.4340987,0,0,0,0,0,0,0
1993,1,28,26,894.8134585,0,0,0,0,0,0,0
1993,1,28,25,904.1730962,0,0,0,0,0,0,0
1993,1,28,29,887.2496786,0,0,0,0,0,0,0
1993,1,28,22,932.1339612,0,0,0,0,0,0,0
1993,1,28,20,950.6766057,0,0,0,0,0,0,0
1993,1,28,30.348,884.7542049,0,0,0,0,0,0,0
1993,1,28,49.368,775.6668922,0,0,0,0,0,0,0
1993,1,28,60.9,724.4862821,0,0,0,0,0,0,0
1993,1,28,64.62,697.8121538,0,0,0,0,0,0,0
1993,1,28,80.472,642.4039787,0,0,0,0,0,0,0
1993,1,28,75.992,654.9566503,0,0,0,0,0,0,0
1993,1,28,60.32,730.6701025,0,0,0,0,0,0,0
1993,1,28,40.672,830.4284292,0,0,0,0,0,0,0
1993,1,28,27.86,913.5146012,0,0,0,0,0,0,0
1993,1,28,30,898.4868611,0,0,0,0,0,0,0
1993,1,28,33,890.8964931,0,0,0,0,0,0,0
1993,1,28,33,880.5372287,0,0,0,0,0,0,0
1993,1,28,29.328,906.990703,0,0,0,0,0,0,0
1993,1,28,18.284,980.7384171,0,0,0,0,0,0,0
1993,1,28,8.244,1033.221676,0,0,0,0,0,0,0
1993,1,29,5.232,1030.215277,0,0,0,0,0,0,0
1993,1,29,8.244,1033.221676,0,0,0,0,0,0,0
1993,1,29,12.26,1016.505736,0,0,0,0,0,0,0
1993,1,29,9.248,1034.226742,0,0,0,0,0,0,0
1993,1,29,1.216,1026.227132,0,0,0,0,0,0,0
1993,1,29,9.248,1034.226742,0,0,0,0,0,0,0
1993,1,29,12.544,1018.436427,0,0,0,0,0,0,0
1993,1,29,17.584,991.2179686,0,0,0,0,0,0,0
1993,1,29,22.624,953.0280192,0,0,0,0,0,0,0
1993,1,29,24.856,927.4533314,0,0,0,0,0,0,0
1993,1,29,64.96,713.3685337,0,0,0,0,0,0,0
1993,1,29,110.428,519.3555869,0,0,0,0,0,0,0
1993,1,29,116.188,495.8937054,0,0,0,0,0,0,0
1993,1,29,110.8,516.9851568,0,0,0,0,0,0,0
1993,1,29,106.48,532.4955596,0,0,0,0,0,0,0
1993,1,29,88.36,596.6165007,0,0,0,0,0,0,0
1993,1,29,56.86,732.2685539,0,0,0,0,0,0,0
1993,1,29,42.372,792.5512492,0,0,0,0,0,0,0
1993,1,29,26,863.9578257,0,0,0,0,0,0,0
1993,1,29,22,880.9178002,0,0,0,0,0,0,0
1993,1,29,16,906.0827518,0,0,0,0,0,0,0
1993,1,29,16,906.0827518,0,0,0,0,0,0,0
1993,1,29,20,868.8979763,0,0,0,0,0,0,0
1993,1,29,24,851.9278756,0,0,0,0,0,0,0
1993,1,30,19,868.0115705,0,0,0,0,0,0,0
1993,1,30,22,850.1881119,0,0,0,0,0,0,0
1993,1,30,22,839.9448825,0,0,0,0,0,0,0
1993,1,30,28,803.8908879,0,0,0,0,0,0,0
1993,1,30,25,811.7008389,0,0,0,0,0,0,0
1993,1,30,15,854.3082307,0,0,0,0,0,0,0
1993,1,30,5,906.0706033,0,0,0,0,0,0,0
1993,1,30,5,896.0031488,0,0,0,0,0,0,0
1993,1,30,9,869.3249926,0,0,0,0,0,0,0
1993,1,30,12.58,843.0567002,0,0,0,0,0,0,0
1993,1,30,14.788,818.8178346,0,0,0,0,0,0,0
1993,1,30,53.476,622.4624766,0,0,0,0,0,0,0
1993,1,30,76.264,531.8990438,0,0,0,0,0,0,0
1993,1,30,71.896,546.4135805,0,0,0,0,0,0,0
1993,1,30,86.284,500.4868231,0,0,0,0,0,0,0
1993,1,30,66.94,563.0943821,0,0,0,0,0,0,0
1993,1,30,39.264,676.2230652,0,0,0,0,0,0,0
1993,1,30,23.156,753.8057587,0,0,0,0,0,0,0
1993,1,30,13.264,799.4615147,0,0,0,0,0,0,0
1993,1,30,0.212,861.1963252,0,0,0,0,0,0,0
1993,1,30,0,850.0457378,0,0,0,0,0,0,0
1993,1,30,0,836.583875,0,0,0,0,0,0,0
1993,1,30,0,830.5044666,0,0,0,0,0,0,0
1993,1,30,0,829.6436553,0,0,0,0,0,0,0
1993,1,31,0,813.4120265,0,0,0,0,0,0,0
1993,1,31,0,817.9931219,0,0,0,0,0,0,0
1993,1,31,0,813.9525245,0,0,0,0,0,0,0
1993,1,31,0,800.5441128,0,0,0,0,0,0,0
1993,1,31,0,804.2626135,0,0,0,0,0,0,0
1993,1,31,0,791.0138349,0,0,0,0,0,0,0
1993,1,31,0,782.1677853,0,0,0,0,0,0,0
1993,1,31,0,775.3987167,0,0,0,0,0,0,0
1993,1,31,0,767.0610979,0,0,0,0,0,0,0
1993,1,31,0,767.3745232,0,0,0,0,0,0,0
1993,1,31,2.192,746.7764753,0,0,0,0,0,0,0
1993,1,31,8.436,715.3162192,0,0,0,0,0,0,0
1993,1,31,0,756.4395493,0,0,0,0,0,0,0
1993,1,31,8.668,710.4348571,0,0,0,0,0,0,0
1993,1,31,4.228,734.9468081,0,0,0,0,0,0,0
1993,1,31,1.672,737.1331518,0,0,0,0,0,0,0
1993,1,31,0,746.0723797,0,0,0,0,0,0,0
1993,1,31,0,739.8988307,0,0,0,0,0,0,0
1993,1,31,0,737.6561631,0,0,0,0,0,0,0
1993,1,31,0,736.4942953,0,0,0,0,0,0,0
1993,1,31,0,737.6561631,0,0,0,0,0,0,0
1993,1,31,0,729.1773499,0,0,0,0,0,0,0
1993,1,31,0,731.4908928,0,0,0,0,0,0,0
1993,1,31,0,717.4919188,0,0,0,0,0,0,0
1993,2,1,0,717.066814,0,0,0,0,0,0,0
1993,2,1,0,730.8832334,0,0,0,0,0,0,0
1993,2,1,0,714.9653735,0,0,0,0,0,0,0
1993,2,1,0,698.0117882,0,0,0,0,0,0,0
1993,2,1,0,668.8383763,0,0,0,0,0,0,0
1993,2,1,0,680.3706041,0,0,0,0,0,0,0
1993,2,1,0,711.1882027,0,0,0,0,0,0,0
1993,2,1,0,705.1788188,0,0,0,0,0,0,0
1993,2,1,0,697.8332092,0,0,0,0,0,0,0
1993,2,1,0,694.8307096,0,0,0,0,0,0,0
1993,2,1,0,687.3594157,0,0,0,0,0,0,0
1993,2,1,0,679.8881218,0,0,0,0,0,0,0
1993,2,1,0,676.3071015,0,0,0,0,0,0,0
1993,2,1,0,666.7274465,0,0,0,0,0,0,0
1993,2,1,0,658.7865462,0,0,0,0,0,0,0
1993,2,1,0,645.0326582,0,0,0,0,0,0,0
1993,2,1,0,638.1706107,0,0,0,0,0,0,0
1993,2,1,0,631.1865438,0,0,0,0,0,0,0
1993,2,1,0,622.0196901,0,0,0,0,0,0,0
1993,2,1,0,620.6153049,0,0,0,0,0,0,0
1993,2,1,0,610.0886658,0,0,0,0,0,0,0
1993,2,1,0,606.2450697,0,0,0,0,0,0,0
1993,2,1,0,594.3667929,0,0,0,0,0,0,0
1993,2,1,0,594.605989,0,0,0,0,0,0,0
1993,2,2,0,588.1428688,0,0,0,0,0,0,0
1993,2,2,0,573.1663158,0,0,0,0,0,0,0
1993,2,2,0,565.9586448,0,0,0,0,0,0,0
1993,2,2,0,564.7180484,0,0,0,0,0,0,0
1993,2,2,0,549.9266351,0,0,0,0,0,0,0
1993,2,2,0,546.1051262,0,0,0,0,0,0,0
1993,2,2,0,539.5031186,0,0,0,0,0,0,0
1993,2,2,0,528.2768228,0,0,0,0,0,0,0
1993,2,2,0,511.569076,0,0,0,0,0,0,0
1993,2,2,0,507.6650429,0,0,0,0,0,0,0
1993,2,2,0,491.633524,0,0,0,0,0,0,0
1993,2,2,0,486.9087473,0,0,0,0,0,0,0
1993,2,2,4.52,456.157208,0,0,0,0,0,0,0
1993,2,2,0,462.545385,0,0,0,0,0,0,0
1993,2,2,0,458.8807115,0,0,0,0,0,0,0
1993,2,2,0,437.1325867,0,0,0,0,0,0,0
1993,2,2,0,424.1794655,0,0,0,0,0,0,0
1993,2,2,0,413.2032785,0,0,0,0,0,0,0
1993,2,2,0,398.6504887,0,0,0,0,0,0,0
1993,2,2,0,388.2986983,0,0,0,0,0,0,0
1993,2,2,0,372.1994944,0,0,0,0,0,0,0
1993,2,2,0,361.9587944,0,0,0,0,0,0,0
1993,2,2,0,349.6032216,0,0,0,0,0,0,0
1993,2,2,0,336.117701,0,0,0,0,0,0,0
1993,2,3,0,329.6959085,0,0,0,0,0,0,0
1993,2,3,0,317.1099091,0,0,0,0,0,0,0
1993,2,3,0,309.886957,0,0,0,0,0,0,0
1993,2,3,0,303.1502829,0,0,0,0,0,0,0
1993,2,3,0,297.635243,0,0,0,0,0,0,0
1993,2,3,0,287.0679144,0,0,0,0,0,0,0
1993,2,3,0,279.3698424,0,0,0,0,0,0,0
1993,2,3,0,266.9215525,0,0,0,0,0,0,0
1993,2,3,0,274.1229737,0,0,0,0,0,0,0
1993,2,3,0,279.9198133,0,0,0,0,0,0,0
1993,2,3,0,292.363784,0,0,0,0,0,0,0
1993,2,3,0,296.1611278,0,0,0,0,0,0,0
1993,2,3,0,306.5186118,0,0,0,0,0,0,0
1993,2,3,0,313.2552858,0,0,0,0,0,0,0
1993,2,3,0,317.9733709,0,0,0,0,0,0,0
1993,2,3,0,327.7188761,0,0,0,0,0,0,0
1993,2,3,0,337.2620464,0,0,0,0,0,0,0
1993,2,3,0,343.9295467,0,0,0,0,0,0,0
1993,2,3,0,351.1701685,0,0,0,0,0,0,0
1993,2,3,0,360.760769,0,0,0,0,0,0,0
1993,2,3,0,368.1991448,0,0,0,0,0,0,0
1993,2,3,0,375.2687955,0,0,0,0,0,0,0
1993,2,3,0,387.524436,0,0,0,0,0,0,0
1993,2,3,0,397.4394073,0,0,0,0,0,0,0
1993,2,4,0,409.8593928,0,0,0,0,0,0,0
1993,2,4,0,420.9299331,0,0,0,0,0,0,0
1993,2,4,0,433.5534152,0,0,0,0,0,0,0
1993,2,4,0,443.3142507,0,0,0,0,0,0,0
1993,2,4,0,455.8110342,0,0,0,0,0,0,0
1993,2,4,0,440.5233464,0,0,0,0,0,0,0
1993,2,4,0,468.6004321,0,0,0,0,0,0,0
1993,2,4,0,486.8302642,0,0,0,0,0,0,0
1993,2,4,0,495.4168466,0,0,0,0,0,0,0
1993,2,4,0,501.3239258,0,0,0,0,0,0,0
1993,2,4,0,511.1884565,0,0,0,0,0,0,0
1993,2,4,37.96,400.4729238,0,0,0,0,0,0,0
1993,2,4,82.42,301.3909517,0,0,0,0,0,0,0
1993,2,4,80.28,314.459969,0,0,0,0,0,0,0
1993,2,4,69.496,341.1825559,0,0,0,0,0,0,0
1993,2,4,60.696,368.2759771,0,0,0,0,0,0,0
1993,2,4,19.528,488.2909217,0,0,0,0,0,0,0
1993,2,4,0,563.3320691,0,0,0,0,0,0,0
1993,2,4,0,562.8112696,0,0,0,0,0,0,0
1993,2,4,0,560.3473539,0,0,0,0,0,0,0
1993,2,4,0,560.8295908,0,0,0,0,0,0,0
1993,2,4,0,564.7075937,0,0,0,0,0,0,0
1993,2,4,0,560.5887586,0,0,0,0,0,0,0
1993,2,4,0,562.0340787,0,0,0,0,0,0,0
1993,2,5,0,569.6015092,0,0,0,0,0,0,0
1993,2,5,0,573.3945665,0,0,0,0,0,0,0
1993,2,5,0,578.3150029,0,0,0,0,0,0,0
1993,2,5,0,590.1362621,0,0,0,0,0,0,0
1993,2,5,0,600.0650419,0,0,0,0,0,0,0
1993,2,5,0,599.4154168,0,0,0,0,0,0,0
1993,2,5,0,605.4270421,0,0,0,0,0,0,0
1993,2,5,0,609.6858609,0,0,0,0,0,0,0
1993,2,5,0,615.7421514,0,0,0,0,0,0,0
1993,2,5,0,628.8131528,0,0,0,0,0,0,0
1993,2,5,2.8,616.1772588,0,0,0,0,0,0,0
1993,2,5,23.98,539.6619792,0,0,0,0,0,0,0
1993,2,5,33.916,507.1634863,0,0,0,0,0,0,0
1993,2,5,23.732,545.7967656,0,0,0,0,0,0,0
1993,2,5,7.156,611.8398195,0,0,0,0,0,0,0
1993,2,5,0,652.8680962,0,0,0,0,0,0,0
1993,2,5,0,660.7977728,0,0,0,0,0,0,0
1993,2,5,0,650.00738,0,0,0,0,0,0,0
1993,2,5,0,659.0639122,0,0,0,0,0,0,0
1993,2,5,0,659.0639122,0,0,0,0,0,0,0
1993,2,5,0,663.0693337,0,0,0,0,0,0,0
1993,2,5,0,664.6609365,0,0,0,0,0,0,0
1993,2,5,0,677.9629371,0,0,0,0,0,0,0
1993,2,5,0,681.043249,0,0,0,0,0,0,0
1993,2,6,0,679.4944299,0,0,0,0,0,0,0
1993,2,6,0,688.6821928,0,0,0,0,0,0,0
1993,2,6,0,696.8807933,0,0,0,0,0,0,0
1993,2,6,0,699.1703348,0,0,0,0,0,0,0
1993,2,6,0,705.4958109,0,0,0,0,0,0,0
1993,2,6,0,703.3040092,0,0,0,0,0,0,0
1993,2,6,0,699.1039751,0,0,0,0,0,0,0
1993,2,6,0,708.2786002,0,0,0,0,0,0,0
1993,2,6,0,703.3040092,0,0,0,0,0,0,0
1993,2,6,0,712.2197398,0,0,0,0,0,0,0
1993,2,6,27.916,588.3964688,0,0,0,0,0,0,0
1993,2,6,63.456,465.208514,0,0,0,0,0,0,0
1993,2,6,109.444,337.2490924,0,0,0,0,0,0,0
1993,2,6,107.404,346.6501374,0,0,0,0,0,0,0
1993,2,6,99.588,365.2997854,0,0,0,0,0,0,0
1993,2,6,97.156,373.3918717,0,0,0,0,0,0,0
1993,2,6,44.932,526.9788694,0,0,0,0,0,0,0
1993,2,6,3.596,689.4991373,0,0,0,0,0,0,0
1993,2,6,0,698.2333309,0,0,0,0,0,0,0
1993,2,6,0,689.9510609,0,0,0,0,0,0,0
1993,2,6,0,682.2954126,0,0,0,0,0,0,0
1993,2,6,0,675.1197761,0,0,0,0,0,0,0
1993,2,6,0,669.4924679,0,0,0,0,0,0,0
1993,2,6,0,666.6507794,0,0,0,0,0,0,0
1993,2,7,0,664.0864078,0,0,0,0,0,0,0
1993,2,7,0,652.9982633,0,0,0,0,0,0,0
1993,2,7,0,650.00738,0,0,0,0,0,0,0
1993,2,7,0,647.5182194,0,0,0,0,0,0,0
1993,2,7,0,640.9480991,0,0,0,0,0,0,0
1993,2,7,0,637.1061064,0,0,0,0,0,0,0
1993,2,7,0,633.6646117,0,0,0,0,0,0,0
1993,2,7,0,626.381108,0,0,0,0,0,0,0
1993,2,7,0,632.9298119,0,0,0,0,0,0,0
1993,2,7,0,630.7133708,0,0,0,0,0,0,0
1993,2,7,8.444,594.0812784,0,0,0,0,0,0,0
1993,2,7,46.4,460.6723917,0,0,0,0,0,0,0
1993,2,7,46.336,460.9609413,0,0,0,0,0,0,0
1993,2,7,59.356,421.0351203,0,0,0,0,0,0,0
1993,2,7,32.804,506.9899194,0,0,0,0,0,0,0
1993,2,7,19.152,554.0472578,0,0,0,0,0,0,0
1993,2,7,7.612,598.7816342,0,0,0,0,0,0,0
1993,2,7,0,618.2892459,0,0,0,0,0,0,0
1993,2,7,0,623.5360655,0,0,0,0,0,0,0
1993,2,7,0,613.0827231,0,0,0,0,0,0,0
1993,2,7,0,614.881471,0,0,0,0,0,0,0
1993,2,7,0,607.2702588,0,0,0,0,0,0,0
1993,2,7,0,605.5298375,0,0,0,0,0,0,0
1993,2,7,0,605.4270421,0,0,0,0,0,0,0
1993,2,8,0,605.4270421,0,0,0,0,0,0,0
1993,2,8,0,602.1141603,0,0,0,0,0,0,0
1993,2,8,0,605.4270421,0,0,0,0,0,0,0
1993,2,8,0,603.860357,0,0,0,0,0,0,0
1993,2,8,0,596.9983095,0,0,0,0,0,0,0
1993,2,8,0,602.1141603,0,0,0,0,0,0,0
1993,2,8,0,600.2901349,0,0,0,0,0,0,0
1993,2,8,0,591.7373868,0,0,0,0,0,0,0
1993,2,8,0,596.8258822,0,0,0,0,0,0,0
1993,2,8,0,601.5007582,0,0,0,0,0,0,0
1993,2,8,0,603.5042461,0,0,0,0,0,0,0
1993,2,8,0,611.8141005,0,0,0,0,0,0,0
1993,2,8,0,620.7462574,0,0,0,0,0,0,0
1993,2,8,0,626.0013392,0,0,0,0,0,0,0
1993,2,8,0,620.7462574,0,0,0,0,0,0,0
1993,2,8,0,628.82436,0,0,0,0,0,0,0
1993,2,8,0,626.0178637,0,0,0,0,0,0,0
1993,2,8,0,619.0976043,0,0,0,0,0,0,0
1993,2,8,0,624.3770802,0,0,0,0,0,0,0
1993,2,8,0,619.5067408,0,0,0,0,0,0,0
1993,2,8,0,624.8043936,0,0,0,0,0,0,0
1993,2,8,0,630.1436522,0,0,0,0,0,0,0
1993,2,8,0,626.5465819,0,0,0,0,0,0,0
1993,2,8,0,631.9044428,0,0,0,0,0,0,0
1993,2,9,0,637.3043675,0,0,0,0,0,0,0
1993,2,9,0,643.7368601,0,0,0,0,0,0,0
1993,2,9,0,644.5143128,0,0,0,0,0,0,0
1993,2,9,0,642.7466506,0,0,0,0,0,0,0
1993,2,9,0,643.6392675,0,0,0,0,0,0,0
1993,2,9,0,642.0848366,0,0,0,0,0,0,0
1993,2,9,0,639.8477481,0,0,0,0,0,0,0
1993,2,9,0,647.5985676,0,0,0,0,0,0,0
1993,2,9,0,643.2456574,0,0,0,0,0,0,0
1993,2,9,0,649.2037008,0,0,0,0,0,0,0
1993,2,9,10.108,599.0940529,0,0,0,0,0,0,0
1993,2,9,47.1,464.9458246,0,0,0,0,0,0,0
1993,2,9,56.332,437.5646043,0,0,0,0,0,0,0
1993,2,9,88.868,349.2711392,0,0,0,0,0,0,0
1993,2,9,96.484,332.3986877,0,0,0,0,0,0,0
1993,2,9,70.9,391.8795834,0,0,0,0,0,0,0
1993,2,9,29.236,516.7130417,0,0,0,0,0,0,0
1993,2,9,0,631.2808315,0,0,0,0,0,0,0
1993,2,9,0,613.779713,0,0,0,0,0,0,0
1993,2,9,0,606.696221,0,0,0,0,0,0,0
1993,2,9,0,607.9479592,0,0,0,0,0,0,0
1993,2,9,0,592.7185815,0,0,0,0,0,0,0
1993,2,9,0,595.2554177,0,0,0,0,0,0,0
1993,2,9,0,584.307486,0,0,0,0,0,0,0
1993,2,10,0,574.4307501,0,0,0,0,0,0,0
1993,2,10,0,570.3002824,0,0,0,0,0,0,0
1993,2,10,0,565.3895479,0,0,0,0,0,0,0
1993,2,10,0,568.0040002,0,0,0,0,0,0,0
1993,2,10,0,559.9029269,0,0,0,0,0,0,0
1993,2,10,0,551.1001846,0,0,0,0,0,0,0
1993,2,10,0,550.4060906,0,0,0,0,0,0,0
1993,2,10,0,538.2627348,0,0,0,0,0,0,0
1993,2,10,0,549.3642298,0,0,0,0,0,0,0
1993,2,10,0,558.409424,0,0,0,0,0,0,0
1993,2,10,0,558.409424,0,0,0,0,0,0,0
1993,2,10,0,570.5279276,0,0,0,0,0,0,0
1993,2,10,25.296,488.0129189,0,0,0,0,0,0,0
1993,2,10,49.072,410.4341546,0,0,0,0,0,0,0
1993,2,10,18.784,518.3516869,0,0,0,0,0,0,0
1993,2,10,0,598.5153885,0,0,0,0,0,0,0
1993,2,10,4.572,585.250566,0,0,0,0,0,0,0
1993,2,10,0,603.5523634,0,0,0,0,0,0,0
1993,2,10,0,605.2434567,0,0,0,0,0,0,0
1993,2,10,0,607.9164972,0,0,0,0,0,0,0
1993,2,10,0,609.6858609,0,0,0,0,0,0,0
1993,2,10,0,609.0350088,0,0,0,0,0,0,0
1993,2,10,0,615.3313134,0,0,0,0,0,0,0
1993,2,10,0,617.5844519,0,0,0,0,0,0,0
1993,2,11,0,622.9829205,0,0,0,0,0,0,0
1993,2,11,0,637.1061064,0,0,0,0,0,0,0
1993,2,11,0,635.0603256,0,0,0,0,0,0,0
1993,2,11,0,640.9480991,0,0,0,0,0,0,0
1993,2,11,0,642.1708458,0,0,0,0,0,0,0
1993,2,11,0,647.6661381,0,0,0,0,0,0,0
1993,2,11,0,653.7595351,0,0,0,0,0,0,0
1993,2,11,0,654.7059792,0,0,0,0,0,0,0
1993,2,11,0,674.1471545,0,0,0,0,0,0,0
1993,2,11,0,688.6821928,0,0,0,0,0,0,0
1993,2,11,23.188,596.0932922,0,0,0,0,0,0,0
1993,2,11,17.876,624.3404815,0,0,0,0,0,0,0
1993,2,11,0,725.0393562,0,0,0,0,0,0,0
1993,2,11,0,724.9976687,0,0,0,0,0,0,0
1993,2,11,24.992,623.8445002,0,0,0,0,0,0,0
1993,2,11,9.02,708.0467232,0,0,0,0,0,0,0
1993,2,11,8.996,714.1731501,0,0,0,0,0,0,0
1993,2,11,0,767.9059246,0,0,0,0,0,0,0
1993,2,11,0,780.8116156,0,0,0,0,0,0,0
1993,2,11,0,786.8877191,0,0,0,0,0,0,0
1993,2,11,0,793.9162876,0,0,0,0,0,0,0
1993,2,11,0,812.8190591,0,0,0,0,0,0,0
1993,2,11,0,808.6977372,0,0,0,0,0,0,0
1993,2,11,0,838.2815127,0,0,0,0,0,0,0
1993,2,12,0,845.2419217,0,0,0,0,0,0,0
1993,2,12,1.456,850.5829805,0,0,0,0,0,0,0
1993,2,12,3.472,852.1581779,0,0,0,0,0,0,0
1993,2,12,3.472,862.6786449,0,0,0,0,0,0,0
1993,2,12,2.464,882.9021974,0,0,0,0,0,0,0
1993,2,12,4.48,874.0079862,0,0,0,0,0,0,0
1993,2,12,3.472,894.2400619,0,0,0,0,0,0,0
1993,2,12,0,911.506217,0,0,0,0,0,0,0
1993,2,12,0,906.3828893,0,0,0,0,0,0,0
1993,2,12,24.676,767.9327987,0,0,0,0,0,0,0
1993,2,12,57.108,614.0372391,0,0,0,0,0,0,0
1993,2,12,86.94,503.8629327,0,0,0,0,0,0,0
1993,2,12,111.612,424.798736,0,0,0,0,0,0,0
1993,2,12,111.196,427.7837053,0,0,0,0,0,0,0
1993,2,12,86.908,507.0365168,0,0,0,0,0,0,0
1993,2,12,105.496,440.5032746,0,0,0,0,0,0,0
1993,2,12,78.288,528.7373943,0,0,0,0,0,0,0
1993,2,12,40.116,664.5536415,0,0,0,0,0,0,0
1993,2,12,20.292,763.1274044,0,0,0,0,0,0,0
1993,2,12,11.256,797.9057765,0,0,0,0,0,0,0
1993,2,12,0.448,849.7971513,0,0,0,0,0,0,0
1993,2,12,3.472,831.117228,0,0,0,0,0,0,0
1993,2,12,0,831.373802,0,0,0,0,0,0,0
1993,2,12,0,817.9931219,0,0,0,0,0,0,0
1993,2,13,0,819.6046849,0,0,0,0,0,0,0
1993,2,13,0,810.074407,0,0,0,0,0,0,0
1993,2,13,0,812.8190591,0,0,0,0,0,0,0
1993,2,13,0,804.4728835,0,0,0,0,0,0,0
1993,2,13,0,791.2183786,0,0,0,0,0,0,0
1993,2,13,0,789.1010353,0,0,0,0,0,0,0
1993,2,13,0,775.6614397,0,0,0,0,0,0,0
1993,2,13,0,773.8289557,0,0,0,0,0,0,0
1993,2,13,0,771.5713834,0,0,0,0,0,0,0
1993,2,13,9.588,731.8846967,0,0,0,0,0,0,0
1993,2,13,40.928,590.7736142,0,0,0,0,0,0,0
1993,2,13,29.108,644.7421149,0,0,0,0,0,0,0
1993,2,13,18.436,698.3373201,0,0,0,0,0,0,0
1993,2,13,20.252,703.7044165,0,0,0,0,0,0,0
1993,2,13,55.192,552.145959,0,0,0,0,0,0,0
1993,2,13,79.684,472.0096097,0,0,0,0,0,0,0
1993,2,13,47.476,588.2543469,0,0,0,0,0,0,0
1993,2,13,13.596,747.5371864,0,0,0,0,0,0,0
1993,2,13,0,821.4509775,0,0,0,0,0,0,0
1993,2,13,0,824.8746552,0,0,0,0,0,0,0
1993,2,13,0,820.7338147,0,0,0,0,0,0,0
1993,2,13,0,823.6424355,0,0,0,0,0,0,0
1993,2,13,0,824.8312334,0,0,0,0,0,0,0
1993,2,13,0,822.7563466,0,0,0,0,0,0,0
1993,2,14,0,831.8980864,0,0,0,0,0,0,0
1993,2,14,0,824.1721844,0,0,0,0,0,0,0
1993,2,14,0,825.9972079,0,0,0,0,0,0,0
1993,2,14,0,834.0532069,0,0,0,0,0,0,0
1993,2,14,0,836.1103912,0,0,0,0,0,0,0
1993,2,14,0,843.5773985,0,0,0,0,0,0,0
1993,2,14,0,841.7077754,0,0,0,0,0,0,0
1993,2,14,0,855.1746282,0,0,0,0,0,0,0
1993,2,14,0,848.0801744,0,0,0,0,0,0,0
1993,2,14,17.988,742.4146985,0,0,0,0,0,0,0
1993,2,14,77.032,495.0122064,0,0,0,0,0,0,0
1993,2,14,108.028,400.9975,0,0,0,0,0,0,0
1993,2,14,128.772,351.9244311,0,0,0,0,0,0,0
1993,2,14,157.384,296.6126631,0,0,0,0,0,0,0
1993,2,14,167.008,276.0993236,0,0,0,0,0,0,0
1993,2,14,131.8,341.49172,0,0,0,0,0,0,0
1993,2,14,78.448,483.7997321,0,0,0,0,0,0,0
1993,2,14,30.928,650.1797103,0,0,0,0,0,0,0
1993,2,14,0,802.7484304,0,0,0,0,0,0,0
1993,2,14,0,782.930415,0,0,0,0,0,0,0
1993,2,14,0,773.9564561,0,0,0,0,0,0,0
1993,2,14,0,776.4960573,0,0,0,0,0,0,0
1993,2,14,0,763.7728228,0,0,0,0,0,0,0
1993,2,14,0,752.8926905,0,0,0,0,0,0,0
1993,2,15,0,743.3952489,0,0,0,0,0,0,0
1993,2,15,0,726.7687012,0,0,0,0,0,0,0
1993,2,15,0,720.698553,0,0,0,0,0,0,0
1993,2,15,0,709.4302261,0,0,0,0,0,0,0
1993,2,15,0,703.4765838,0,0,0,0,0,0,0
1993,2,15,0,705.0793937,0,0,0,0,0,0,0
1993,2,15,0,696.8807933,0,0,0,0,0,0,0
1993,2,15,0,695.2621297,0,0,0,0,0,0,0
1993,2,15,0,694.4986165,0,0,0,0,0,0,0
1993,2,15,0,707.1320788,0,0,0,0,0,0,0
1993,2,15,3.276,698.9337252,0,0,0,0,0,0,0
1993,2,15,20.016,627.6647549,0,0,0,0,0,0,0
1993,2,15,31.62,590.8422629,0,0,0,0,0,0,0
1993,2,15,44.48,545.7643292,0,0,0,0,0,0,0
1993,2,15,48.312,526.9577331,0,0,0,0,0,0,0
1993,2,15,56.668,505.0832654,0,0,0,0,0,0,0
1993,2,15,35.364,598.0813491,0,0,0,0,0,0,0
