Hour,Tx10,RHx10
36483,200,487
36484,200,490
36485,200,492
36486,200,496
36487,200,499
36488,200,496
36489,200,495
36490,200,494
36491,200,498
36492,200,499
36493,200,499
36494,200,494
36495,200,494
36496,200,492
36497,200,490
36498,200,482
36499,200,480
36500,200,474
36501,200,471
36502,200,468
36503,200,465
36504,200,463
36505,200,458
36506,200,460
36507,200,456
36508,200,455
36509,200,454
36510,200,453
36511,200,450
36512,200,453
36513,200,456
36514,200,459
36515,200,463
36516,200,469
36517,200,470
36518,200,479
36519,200,480
36520,200,478
36521,200,481
36522,200,481
36523,200,481
36524,200,486
36525,200,488
36526,200,493
36527,200,492
36528,200,495
36529,200,496
36530,200,501
36531,200,504
36532,200,508
36533,200,511
36534,200,514
36535,200,517
36536,200,516
36537,200,511
36538,200,515
36539,200,518
36540,200,514
36541,200,517
36542,200,516
36543,200,515
36544,200,510
36545,200,504
36546,200,498
36547,200,490
36548,200,487
36549,200,480
36550,200,479
36551,200,472
36552,200,466
36553,200,465
36554,200,461
36555,200,459
36556,200,454
36557,200,449
36558,200,445
36559,200,443
36560,200,448
36561,200,445
36562,200,449
36563,200,453
36564,200,458
36565,200,458
36566,200,464
36567,200,461
36568,200,463
36569,200,458
36570,200,455
36571,200,448
36572,200,445
36573,200,442
36574,200,441
36575,200,438
36576,200,439
36577,200,439
36578,200,439
36579,200,435
36580,200,435
36581,200,436
36582,200,434
36583,200,434
36584,200,434
36585,200,440
36586,200,438
36587,200,439
36588,200,439
36589,200,443
36590,200,441
36591,200,444
36592,200,446
36593,200,445
36594,200,442
36595,200,439
36596,200,439
36597,200,434
36598,200,433
36599,200,431
36600,200,432
36601,200,430
36602,200,429
36603,200,427
36604,200,426
36605,200,424
36606,200,424
36607,200,422
36608,200,426
36609,200,428
36610,200,433
36611,200,437
36612,200,444
36613,200,446
36614,200,450
36615,200,454
36616,200,456
36617,200,459
36618,200,458
36619,200,456
36620,200,453
36621,200,453
36622,200,449
36623,200,448
36624,200,449
36625,200,453
36626,200,452
36627,200,454
36628,200,454
36629,200,455
36630,200,457
36631,200,458
36632,200,461
36633,200,465
36634,200,473
36635,200,480
36636,200,478
36637,200,482
36638,200,487
36639,200,490
36640,200,496
36641,200,496
36642,200,494
36643,200,494
36644,200,495
36645,200,496
36646,200,497
36647,200,495
36648,200,497
36649,200,499
36650,200,502
36651,200,505
36652,200,507
36653,200,509
36654,200,513
36655,200,515
36656,200,519
36657,200,520
36658,200,530
36659,200,532
36660,200,538
36661,200,547
36662,200,546
36663,200,551
36664,200,545
36665,200,550
36666,200,549
36667,200,549
36668,200,542
36669,200,547
36670,200,542
36671,200,541
36672,200,544
36673,200,544
36674,200,546
36675,200,548
36676,200,546
36677,200,548
36678,200,548
36679,200,550
36680,200,548
36681,200,554
36682,200,557
36683,200,551
36684,200,558
36685,200,557
36686,200,555
36687,200,557
36688,200,554
36689,200,551
36690,200,546
36691,200,541
36692,200,535
36693,200,530
36694,200,531
36695,200,529
36696,200,525
36697,200,521
36698,200,516
36699,200,515
36700,200,513
36701,200,510
36702,200,509
36703,200,506
36704,200,507
36705,200,507
36706,200,504
36707,200,509
36708,200,510
36709,200,513
36710,200,516
36711,200,509
36712,200,507
36713,200,496
36714,200,494
36715,200,487
36716,200,484
36717,200,479
36718,200,474
36719,200,475
36720,200,473
36721,200,468
36722,200,466
36723,200,463
36724,200,458
36725,200,454
36726,200,453
36727,200,453
36728,200,453
36729,200,453
36730,200,458
36731,200,458
36732,200,460
36733,200,464
36734,200,463
36735,200,463
36736,200,456
36737,200,453
36738,200,450
36739,200,451
36740,200,443
36741,200,443
36742,200,438
36743,200,435
36744,200,433
36745,200,432
36746,200,429
36747,200,428
36748,200,424
36749,200,424
36750,200,422
36751,200,421
36752,200,420
36753,200,419
36754,200,418
36755,200,418
36756,200,420
36757,200,421
36758,200,417
36759,200,422
36760,200,419
36761,200,415
36762,200,413
36763,200,408
36764,200,408
36765,200,405
36766,200,402
36767,200,399
36768,200,399
36769,200,398
36770,200,396
36771,200,395
36772,200,393
36773,200,393
36774,200,391
36775,200,388
36776,200,388
36777,200,391
36778,200,393
36779,200,395
36780,200,397
36781,200,397
36782,200,401
36783,200,404
36784,200,404
36785,200,406
36786,200,406
36787,200,402
36788,200,400
36789,200,398
36790,200,402
36791,200,400
36792,200,399
36793,200,399
36794,200,399
36795,200,400
36796,200,402
36797,200,404
36798,200,402
36799,200,404
36800,200,403
36801,200,404
36802,200,402
36803,200,403
36804,200,403
36805,200,402
36806,200,404
36807,200,404
36808,200,402
36809,200,403
36810,200,402
36811,200,401
36812,200,402
36813,200,400
36814,200,399
36815,200,401
36816,200,399
36817,200,400
36818,200,399
36819,200,399
36820,200,399
36821,200,401
36822,200,399
36823,200,402
36824,200,399
36825,200,400
36826,200,399
36827,200,399
36828,200,399
36829,200,396
36830,200,396
36831,200,395
36832,200,396
36833,200,393
36834,200,391
36835,200,389
36836,200,388
36837,200,387
36838,200,385
36839,200,384
36840,200,384
36841,200,382
36842,200,378
36843,200,378
36844,200,377
36845,200,376
36846,200,374
36847,200,373
36848,200,370
36849,200,366
36850,200,364
36851,200,360
36852,200,357
36853,200,354
36854,200,349
36855,200,349
36856,200,346
36857,200,340
36858,200,337
36859,200,332
36860,200,327
36861,200,323
36862,200,319
36863,200,315
36864,200,311
36865,200,310
36866,200,306
36867,200,305
36868,200,301
36869,200,298
36870,200,296
36871,200,294
36872,200,296
36873,200,299
36874,200,301
36875,200,304
36876,200,307
36877,200,312
36878,200,313
36879,200,316
36880,200,315
36881,200,317
36882,200,317
36883,200,316
36884,200,316
36885,200,318
36886,200,318
36887,200,320
36888,200,323
36889,200,324
36890,200,326
36891,200,327
36892,200,330
36893,200,332
36894,200,332
36895,200,337
36896,200,341
36897,200,345
36898,200,353
36899,200,360
36900,200,368
36901,200,374
36902,200,382
36903,200,387
36904,200,392
36905,200,399
36906,200,402
36907,200,406
36908,200,412
36909,200,418
36910,200,427
36911,200,431
36912,200,440
36913,200,446
36914,200,456
36915,200,460
36916,200,470
36917,200,477
36918,200,485
36919,200,492
36920,200,495
36921,200,496
36922,200,496
36923,200,497
36924,200,501
36925,200,502
36926,200,506
36927,200,506
36928,200,506
36929,200,506
36930,200,507
36931,200,508
36932,200,506
36933,200,509
36934,200,507
36935,200,511
36936,200,507
36937,200,508
36938,200,510
36939,200,511
36940,200,511
36941,200,511
36942,200,513
36943,200,515
36944,200,515
36945,200,515
36946,200,514
36947,200,514
36948,200,512
36949,200,511
36950,200,514
36951,200,509
36952,200,508
36953,200,504
36954,200,503
36955,200,496
36956,200,497
36957,200,496
36958,200,495
36959,200,490
36960,200,489
36961,200,488
36962,200,483
36963,200,484
36964,200,482
36965,200,478
36966,200,477
36967,200,479
36968,200,478
36969,200,480
36970,200,481
36971,200,483
36972,200,486
36973,200,482
36974,200,484
36975,200,483
36976,200,483
36977,200,480
36978,200,477
36979,200,474
36980,200,471
36981,200,466
36982,200,463
36983,200,465
36984,200,466
36985,200,464
36986,200,462
36987,200,461
36988,200,460
36989,200,456
36990,200,459
36991,200,456
36992,200,462
36993,200,467
36994,200,475
36995,200,483
36996,200,492
36997,200,499
36998,200,502
36999,200,512
37000,200,516
37001,200,516
37002,200,522
37003,200,519
37004,200,523
37005,200,527
37006,200,529
37007,200,535
37008,200,543
37009,200,548
37010,200,552
37011,200,553
37012,200,558
37013,200,561
37014,200,567
37015,200,572
37016,200,571
37017,200,580
37018,200,581
37019,200,589
37020,200,594
37021,200,600
37022,200,608
37023,200,602
37024,200,598
37025,200,588
37026,200,573
37027,200,565
37028,200,556
37029,200,549
37030,200,546
37031,200,538
37032,200,529
37033,200,525
37034,200,524
37035,200,522
37036,200,514
37037,200,515
37038,200,514
37039,200,514
37040,200,513
37041,200,509
37042,200,514
37043,200,516
37044,200,520
37045,200,518
37046,200,521
37047,200,526
37048,200,523
37049,200,517
37050,200,510
37051,200,501
37052,200,502
37053,200,491
37054,200,489
37055,200,485
37056,200,482
37057,200,479
37058,200,478
37059,200,476
37060,200,474
37061,200,474
37062,200,471
37063,200,469
37064,200,470
37065,200,475
37066,200,477
37067,200,481
37068,200,485
37069,200,495
37070,200,497
37071,200,498
37072,200,506
37073,200,506
37074,200,507
37075,200,508
37076,200,514
37077,200,514
37078,200,515
37079,200,518
37080,200,524
37081,200,527
37082,200,529
37083,200,533
37084,200,534
37085,200,538
37086,200,543
37087,200,545
37088,200,548
37089,200,549
37090,200,547
37091,200,553
37092,200,554
37093,200,560
37094,200,560
37095,200,557
37096,200,558
37097,200,555
37098,200,551
37099,200,545
37100,200,541
37101,200,538
37102,200,537
37103,200,537
37104,200,534
37105,200,534
37106,200,531
37107,200,531
37108,200,529
37109,200,527
37110,200,526
37111,200,530
37112,200,530
37113,200,538
37114,200,538
37115,200,543
37116,200,542
37117,200,551
37118,200,556
37119,200,551
37120,200,545
37121,200,540
37122,200,534
37123,200,527
37124,200,523
37125,200,523
37126,200,519
37127,200,519
37128,200,512
37129,200,516
37130,200,513
37131,200,512
37132,200,508
37133,200,509
37134,200,507
37135,200,510
37136,200,510
37137,200,510
37138,200,519
37139,200,522
37140,200,534
37141,200,531
37142,200,540
37143,200,535
37144,200,539
37145,200,528
37146,200,526
37147,200,519
37148,200,515
37149,200,509
37150,200,507
37151,200,507
37152,200,506
37153,200,507
37154,200,504
37155,200,508
37156,200,509
37157,200,509
37158,200,506
37159,200,509
37160,200,511
37161,200,518
37162,200,519
37163,200,527
37164,200,526
37165,200,527
37166,200,533
37167,200,530
37168,200,531
37169,200,525
37170,200,517
37171,200,515
37172,200,515
37173,200,509
37174,200,511
37175,200,505
37176,200,506
37177,200,509
37178,200,504
37179,200,503
37180,200,502
37181,200,505
37182,200,504
37183,200,505
37184,200,501
37185,200,504
37186,200,507
37187,200,504
37188,200,504
37189,200,506
37190,200,508
37191,200,509
37192,200,503
37193,200,497
37194,200,486
37195,200,484
37196,200,473
37197,200,469
37198,200,468
37199,200,462
37200,200,456
37201,200,449
37202,200,444
37203,200,440
37204,200,437
37205,200,435
37206,200,430
37207,200,429
37208,200,434
37209,200,436
37210,200,440
37211,200,447
37212,200,449
37213,200,456
37214,200,458
37215,200,460
37216,200,466
37217,200,469
37218,200,468
37219,200,470
37220,200,472
37221,200,477
37222,200,478
37223,200,481
37224,200,485
37225,200,489
37226,200,492
37227,200,497
37228,200,499
37229,200,497
37230,200,502
37231,200,508
37232,200,510
37233,200,511
37234,200,518
37235,200,521
37236,200,527
37237,200,532
37238,200,533
37239,200,542
37240,200,545
37241,200,545
37242,200,551
37243,200,552
37244,200,553
37245,200,554
37246,200,557
37247,200,559
37248,200,561
37249,200,567
37250,200,566
37251,200,570
37252,200,576
37253,200,576
37254,200,581
37255,200,584
37256,200,586
37257,200,579
37258,200,579
37259,200,580
37260,200,578
37261,200,575
37262,200,572
37263,200,569
37264,200,566
37265,200,563
37266,200,557
37267,200,553
37268,200,544
37269,200,542
37270,200,539
37271,200,533
37272,200,529
37273,200,529
37274,200,524
37275,200,526
37276,200,519
37277,200,515
37278,200,513
37279,200,512
37280,200,508
37281,200,509
37282,200,508
37283,200,513
37284,200,514
37285,200,513
37286,200,514
37287,200,516
37288,200,509
37289,200,504
37290,200,502
37291,200,498
37292,200,493
37293,200,482
37294,200,478
37295,200,473
37296,200,473
37297,200,466
37298,200,462
37299,200,464
37300,200,457
37301,200,454
37302,200,450
37303,200,452
37304,200,452
37305,200,449
37306,200,449
37307,200,452
37308,200,450
37309,200,453
37310,200,453
37311,200,449
37312,200,444
37313,200,441
37314,200,437
37315,200,433
37316,200,421
37317,200,417
37318,200,409
37319,200,406
37320,200,403
37321,200,397
37322,200,393
37323,200,390
37324,200,386
37325,200,384
37326,200,379
37327,200,379
37328,200,377
37329,200,382
37330,200,384
37331,200,386
37332,200,391
37333,200,397
37334,200,397
37335,200,401
37336,200,397
37337,200,402
37338,200,401
37339,200,399
37340,200,396
37341,200,394
37342,200,392
37343,200,392
37344,200,390
37345,200,392
37346,200,394
37347,200,394
37348,200,396
37349,200,393
37350,200,397
37351,200,398
37352,200,401
37353,200,406
37354,200,407
37355,200,417
37356,200,418
37357,200,422
37358,200,431
37359,200,432
37360,200,434
37361,200,434
37362,200,433
37363,200,430
37364,200,428
37365,200,425
37366,200,426
37367,200,425
37368,200,423
37369,200,424
37370,200,427
37371,200,426
37372,200,427
37373,200,426
37374,200,426
37375,200,430
37376,200,432
37377,200,437
37378,200,440
37379,200,445
37380,200,447
37381,200,451
37382,200,458
37383,200,462
37384,200,462
37385,200,466
37386,200,466
37387,200,471
37388,200,469
37389,200,469
37390,200,471
37391,200,473
37392,200,474
37393,200,478
37394,200,481
37395,200,487
37396,200,492
37397,200,491
37398,200,495
37399,200,496
37400,200,496
37401,200,497
37402,200,498
37403,200,500
37404,200,502
37405,200,505
37406,200,508
37407,200,509
37408,200,509
37409,200,506
37410,200,502
37411,200,495
37412,200,493
37413,200,492
37414,200,487
37415,200,484
37416,200,479
37417,200,475
37418,200,475
37419,200,472
37420,200,470
37421,200,468
37422,200,469
37423,200,464
37424,200,468
37425,200,471
37426,200,473
37427,200,475
37428,200,480
37429,200,487
37430,200,486
37431,200,488
37432,200,489
37433,200,487
37434,200,489
37435,200,494
37436,200,490
37437,200,492
37438,200,492
37439,200,491
37440,200,490
37441,200,491
37442,200,496
37443,200,495
37444,200,496
37445,200,497
37446,200,499
37447,200,502
37448,200,503
37449,200,505
37450,200,502
37451,200,506
37452,200,507
37453,200,509
37454,200,516
37455,200,510
37456,200,510
37457,200,509
37458,200,498
37459,200,497
37460,200,487
37461,200,485
37462,200,478
37463,200,475
37464,200,470
37465,200,467
37466,200,464
37467,200,461
37468,200,458
37469,200,456
37470,200,458
37471,200,457
37472,200,459
37473,200,461
37474,200,466
37475,200,477
37476,200,483
37477,200,488
37478,200,495
37479,200,493
37480,200,496
37481,200,500
37482,200,497
37483,200,492
37484,200,491
37485,200,487
37486,200,490
37487,200,485
37488,200,488
37489,200,486
37490,200,490
37491,200,487
37492,200,489
37493,200,491
37494,200,493
37495,200,498
37496,200,505
37497,200,506
37498,200,508
37499,200,514
37500,200,522
37501,200,525
37502,200,534
37503,200,531
37504,200,532
37505,200,538
37506,200,535
37507,200,537
37508,200,543
37509,200,544
37510,200,547
37511,200,543
37512,200,549
37513,200,550
37514,200,557
37515,200,555
37516,200,561
37517,200,565
37518,200,570
37519,200,576
37520,200,575
37521,200,579
37522,200,588
37523,200,589
37524,200,595
37525,200,596
37526,200,608
37527,200,609
37528,200,609
37529,200,612
37530,200,621
37531,200,620
37532,200,617
37533,200,620
37534,200,621
37535,200,624
37536,200,624
37537,200,630
37538,200,628
37539,200,631
37540,200,630
37541,200,635
37542,200,641
37543,200,650
37544,200,650
37545,200,649
37546,200,650
37547,200,659
37548,200,663
37549,200,665
37550,200,672
37551,200,668
37552,200,668
37553,200,662
37554,200,654
37555,200,653
37556,200,643
37557,200,635
37558,200,624
37559,200,621
37560,200,615
37561,200,612
37562,200,609
37563,200,604
37564,200,601
37565,200,597
37566,200,602
37567,200,606
37568,200,609
37569,200,614
37570,200,623
37571,200,623
37572,200,631
37573,200,639
37574,200,648
37575,200,657
37576,200,654
37577,200,644
37578,200,645
37579,200,628
37580,200,621
37581,200,622
37582,200,612
37583,200,607
37584,200,599
37585,200,600
37586,200,596
37587,200,592
37588,200,592
37589,200,591
37590,200,591
37591,200,596
37592,200,596
37593,200,598
37594,200,607
37595,200,620
37596,200,621
37597,200,643
37598,200,645
37599,200,653
37600,200,654
37601,200,656
37602,200,650
37603,200,647
37604,200,638
37605,200,636
37606,200,626
37607,200,622
37608,200,619
37609,200,622
37610,200,622
37611,200,623
37612,200,618
37613,200,617
37614,200,622
37615,200,631
37616,200,632
37617,200,632
37618,200,643
37619,200,645
37620,200,655
37621,200,665
37622,200,667
37623,200,677
37624,200,668
37625,200,674
37626,200,674
37627,200,663
37628,200,654
37629,200,641
37630,200,633
37631,200,627
37632,200,618
37633,200,618
37634,200,616
37635,200,609
37636,200,606
37637,200,608
37638,200,606
37639,200,602
37640,200,603
37641,200,611
37642,200,617
37643,200,624
37644,200,625
37645,200,638
37646,200,642
37647,200,644
37648,200,647
37649,200,646
37650,200,645
37651,200,628
37652,200,628
37653,200,619
37654,200,616
37655,200,605
37656,200,600
37657,200,596
37658,200,598
37659,200,599
37660,200,597
37661,200,592
37662,200,595
37663,200,597
37664,200,599
37665,200,598
37666,200,604
37667,200,607
37668,200,605
37669,200,613
37670,200,606
37671,200,615
37672,200,609
37673,200,603
37674,200,593
37675,200,592
37676,200,586
37677,200,578
37678,200,569
37679,200,570
37680,200,566
37681,200,561
37682,200,557
37683,200,556
37684,200,550
37685,200,554
37686,200,550
37687,200,554
37688,200,556
37689,200,560
37690,200,573
37691,200,574
37692,200,583
37693,200,585
37694,200,594
37695,200,600
37696,200,597
37697,200,600
37698,200,597
37699,200,590
37700,200,589
37701,200,586
37702,200,578
37703,200,578
37704,200,577
37705,200,579
37706,200,578
37707,200,578
37708,200,581
37709,200,582
37710,200,585
37711,200,585
37712,200,590
37713,200,595
37714,200,603
37715,200,607
37716,200,612
37717,200,621
37718,200,628
37719,200,631
37720,200,631
37721,200,628
37722,200,627
37723,200,622
37724,200,621
37725,200,619
37726,200,611
37727,200,606
37728,200,608
37729,200,607
37730,200,607
37731,200,608
37732,200,605
37733,200,607
37734,200,608
37735,200,611
37736,200,612
37737,200,612
37738,200,627
37739,200,626
37740,200,630
37741,200,628
37742,200,634
37743,200,635
37744,200,638
37745,200,633
37746,200,628
37747,200,625
37748,200,613
37749,200,610
37750,200,602
37751,200,596
37752,200,590
37753,200,587
37754,200,588
37755,200,582
37756,200,581
37757,200,580
37758,200,579
37759,200,581
37760,200,581
37761,200,582
37762,200,583
37763,200,583
37764,200,587
37765,200,586
37766,200,590
37767,200,593
37768,200,596
37769,200,596
37770,200,592
37771,200,591
37772,200,591
37773,200,594
37774,200,593
37775,200,593
37776,200,597
37777,200,594
37778,200,597
37779,200,595
37780,200,597
37781,200,599
37782,200,598
37783,200,598
37784,200,600
37785,200,601
37786,200,612
37787,200,614
37788,200,618
37789,200,628
37790,200,626
37791,200,634
37792,200,636
37793,200,639
37794,200,641
37795,200,648
37796,200,646
37797,200,648
37798,200,647
37799,200,652
37800,200,649
37801,200,654
37802,200,655
37803,200,663
37804,200,661
37805,200,664
37806,200,672
37807,200,676
37808,200,676
37809,200,678
37810,200,676
37811,200,675
37812,200,682
37813,200,687
37814,200,682
37815,200,681
37816,200,679
37817,200,684
37818,200,681
37819,200,677
37820,200,680
37821,200,671
37822,200,672
37823,200,670
37824,200,664
37825,200,667
37826,200,664
37827,200,659
37828,200,661
37829,200,654
37830,200,654
37831,200,654
37832,200,645
37833,200,635
37834,200,636
37835,200,635
37836,200,624
37837,200,622
37838,200,616
37839,200,609
37840,200,603
37841,200,596
37842,200,587
37843,200,584
37844,200,572
37845,200,568
37846,200,557
37847,200,546
37848,200,542
37849,200,535
37850,200,526
37851,200,519
37852,200,515
37853,200,511
37854,200,505
37855,200,502
37856,200,498
37857,200,500
37858,200,499
37859,200,504
37860,200,508
37861,200,507
37862,200,513
37863,200,514
37864,200,508
37865,200,507
37866,200,506
37867,200,501
37868,200,494
37869,200,491
37870,200,490
37871,200,488
37872,200,483
37873,200,481
37874,200,479
37875,200,475
37876,200,474
37877,200,472
37878,200,476
37879,200,473
37880,200,475
37881,200,473
37882,200,474
37883,200,480
37884,200,484
37885,200,482
37886,200,488
37887,200,486
37888,200,484
37889,200,485
37890,200,481
37891,200,476
37892,200,474
37893,200,467
37894,200,466
37895,200,460
37896,200,459
37897,200,459
37898,200,455
37899,200,456
37900,200,453
37901,200,452
37902,200,452
37903,200,454
37904,200,457
37905,200,462
37906,200,471
37907,200,474
37908,200,484
37909,200,487
37910,200,498
37911,200,505
37912,200,506
37913,200,510
37914,200,507
37915,200,512
37916,200,510
37917,200,504
37918,200,501
37919,200,503
37920,200,510
37921,200,512
37922,200,515
37923,200,517
37924,200,520
37925,200,522
37926,200,524
37927,200,536
37928,200,537
37929,200,545
37930,200,549
37931,200,555
37932,200,565
37933,200,569
37934,200,569
37935,200,577
37936,200,579
37937,200,583
37938,200,584
37939,200,584
37940,200,590
37941,200,596
37942,200,592
37943,200,593
37944,200,600
37945,200,604
37946,200,605
37947,200,613
37948,200,612
37949,200,616
37950,200,622
37951,200,622
37952,200,631
37953,200,639
37954,200,649
37955,200,664
37956,200,671
37957,200,672
37958,200,683
37959,200,686
37960,200,694
37961,200,697
37962,200,688
37963,200,678
37964,200,676
37965,200,674
37966,200,677
37967,200,668
37968,200,675
37969,200,673
37970,200,677
37971,200,681
37972,200,681
37973,200,683
37974,200,691
37975,200,696
37976,200,695
37977,200,696
37978,200,709
37979,200,713
37980,200,719
37981,200,730
37982,200,740
37983,200,729
37984,200,730
37985,200,734
37986,200,726
37987,200,712
37988,200,701
37989,200,692
37990,200,685
37991,200,680
37992,200,669
37993,200,670
37994,200,667
37995,200,663
37996,200,655
37997,200,649
37998,200,653
37999,200,651
38000,200,656
38001,200,660
38002,200,669
38003,200,674
38004,200,687
38005,200,693
38006,200,704
38007,200,710
38008,200,704
38009,200,708
38010,200,704
38011,200,701
38012,200,692
38013,200,683
38014,200,677
38015,200,679
38016,200,674
38017,200,670
38018,200,665
38019,200,662
38020,200,666
38021,200,666
38022,200,670
38023,200,668
38024,200,676
38025,200,681
38026,200,686
38027,200,694
38028,200,703
38029,200,712
38030,200,714
38031,200,714
38032,200,713
38033,200,714
38034,200,705
38035,200,701
38036,200,685
38037,200,685
38038,200,680
38039,200,681
38040,200,674
38041,200,665
38042,200,666
38043,200,669
38044,200,663
38045,200,661
38046,200,661
38047,200,670
38048,200,665
38049,200,670
38050,200,673
38051,200,683
38052,200,684
38053,200,697
38054,200,688
38055,200,691
38056,200,686
38057,200,687
38058,200,686
38059,200,672
38060,200,663
38061,200,653
38062,200,638
38063,200,638
38064,200,629
38065,200,625
38066,200,617
38067,200,618
38068,200,607
38069,200,606
38070,200,605
38071,200,607
38072,200,612
38073,200,612
38074,200,619
38075,200,627
38076,200,631
38077,200,631
38078,200,632
38079,200,641
38080,200,642
38081,200,643
38082,200,642
38083,200,639
38084,200,645
38085,200,642
38086,200,640
38087,200,639
38088,200,640
38089,200,637
38090,200,636
38091,200,640
38092,200,640
38093,200,640
38094,200,649
38095,200,653
38096,200,652
38097,200,663
38098,200,665
38099,200,676
38100,200,681
38101,200,685
38102,200,693
38103,200,702
38104,200,695
38105,200,697
38106,200,680
38107,200,669
38108,200,656
38109,200,649
38110,200,637
38111,200,635
38112,200,629
38113,200,625
38114,200,625
38115,200,618
38116,200,612
38117,200,612
38118,200,613
38119,200,609
38120,200,619
38121,200,625
38122,200,632
38123,200,639
38124,200,649
38125,200,658
38126,200,665
38127,200,671
38128,200,668
38129,200,665
38130,200,668
38131,200,660
38132,200,654
38133,200,656
38134,200,649
38135,200,648
38136,200,642
38137,200,646
38138,200,647
38139,200,648
38140,200,652
38141,200,651
38142,200,660
38143,200,660
38144,200,670
38145,200,674
38146,200,692
38147,200,706
38148,200,717
38149,200,734
38150,200,735
38151,200,747
38152,200,758
38153,200,759
38154,200,758
38155,200,760
38156,200,750
38157,200,758
38158,200,755
38159,200,761
38160,200,760
38161,200,769
38162,200,773
38163,200,776
38164,200,778
38165,200,778
38166,200,786
38167,200,792
38168,200,799
38169,200,800
38170,200,800
38171,200,800
38172,200,800
38173,200,800
38174,200,800
38175,200,800
38176,200,800
38177,200,800
38178,200,800
38179,200,800
38180,200,787
38181,200,776
38182,200,774
38183,200,764
38184,200,760
38185,200,750
38186,200,737
38187,200,736
38188,200,732
38189,200,724
38190,200,731
38191,200,728
38192,200,731
38193,200,731
38194,200,735
38195,200,741
38196,200,742
38197,200,739
38198,200,742
38199,200,737
38200,200,739
38201,200,730
38202,200,724
38203,200,708
38204,200,701
38205,200,689
38206,200,674
38207,200,667
38208,200,655
38209,200,651
38210,200,645
38211,200,638
38212,200,632
38213,200,629
38214,200,626
38215,200,624
38216,200,624
38217,200,629
38218,200,640
38219,200,650
38220,200,656
38221,200,658
38222,200,661
38223,200,668
38224,200,675
38225,200,672
38226,200,665
38227,200,658
38228,200,658
38229,200,650
38230,200,648
38231,200,642
38232,200,642
38233,200,636
38234,200,641
38235,200,633
38236,200,633
38237,200,634
38238,200,634
38239,200,638
38240,200,641
38241,200,638
38242,200,639
38243,200,641
38244,200,645
38245,200,650
38246,200,658
38247,200,646
38248,200,644
38249,200,631
38250,200,626
38251,200,620
38252,200,615
38253,200,609
38254,200,602
38255,200,603
38256,200,603
38257,200,589
38258,200,585
38259,200,584
38260,200,580
38261,200,574
38262,200,577
38263,200,574
38264,200,574
38265,200,575
38266,200,578
38267,200,581
38268,200,588
38269,200,587
38270,200,589
38271,200,591
38272,200,594
38273,200,591
38274,200,588
38275,200,589
38276,200,577
38277,200,569
38278,200,566
38279,200,559
38280,200,554
38281,200,547
38282,200,546
38283,200,541
38284,200,542
38285,200,540
38286,200,540
38287,200,541
38288,200,542
38289,200,552
38290,200,565
38291,200,567
38292,200,576
38293,200,578
38294,200,587
38295,200,596
38296,200,593
38297,200,598
38298,200,590
38299,200,586
38300,200,582
38301,200,574
38302,200,569
38303,200,563
38304,200,557
38305,200,557
38306,200,554
38307,200,552
38308,200,552
38309,200,554
38310,200,561
38311,200,563
38312,200,562
38313,200,572
38314,200,572
38315,200,575
38316,200,583
38317,200,583
38318,200,589
38319,200,592
38320,200,599
38321,200,603
38322,200,609
38323,200,615
38324,200,616
38325,200,616
38326,200,620
38327,200,617
38328,200,625
38329,200,626
38330,200,626
38331,200,635
38332,200,635
38333,200,642
38334,200,652
38335,200,660
38336,200,657
38337,200,660
38338,200,657
38339,200,657
38340,200,667
38341,200,668
38342,200,668
38343,200,665
38344,200,656
38345,200,648
38346,200,640
38347,200,625
38348,200,618
38349,200,601
38350,200,588
38351,200,583
38352,200,566
38353,200,560
38354,200,553
38355,200,552
38356,200,540
38357,200,534
38358,200,532
38359,200,529
38360,200,538
38361,200,542
38362,200,549
38363,200,552
38364,200,557
38365,200,564
38366,200,562
38367,200,564
38368,200,570
38369,200,566
38370,200,562
38371,200,560
38372,200,563
38373,200,562
38374,200,559
38375,200,559
38376,200,561
38377,200,561
38378,200,560
38379,200,569
38380,200,570
38381,200,573
38382,200,573
38383,200,578
38384,200,587
38385,200,599
38386,200,603
38387,200,619
38388,200,630
38389,200,652
38390,200,661
38391,200,669
38392,200,673
38393,200,693
38394,200,700
38395,200,708
38396,200,709
38397,200,709
38398,200,713
38399,200,712
38400,200,719
38401,200,726
38402,200,729
38403,200,738
38404,200,742
38405,200,753
38406,200,765
38407,200,774
38408,200,782
38409,200,795
38410,200,800
38411,200,800
38412,200,800
38413,200,800
38414,200,800
38415,200,800
38416,200,800
38417,200,800
38418,200,800
38419,200,800
38420,200,800
38421,200,800
38422,200,800
38423,200,800
38424,200,800
38425,200,800
38426,200,800
38427,200,800
38428,200,800
38429,200,800
38430,200,800
38431,200,800
38432,200,800
38433,200,800
38434,200,800
38435,200,800
38436,200,800
38437,200,800
38438,200,800
38439,200,800
38440,200,800
38441,200,800
38442,200,800
38443,200,800
38444,200,800
38445,200,784
38446,200,766
38447,200,751
38448,200,744
38449,200,740
38450,200,727
38451,200,724
38452,200,715
38453,200,708
38454,200,708
38455,200,696
38456,200,700
38457,200,710
38458,200,715
38459,200,724
38460,200,740
38461,200,740
38462,200,740
38463,200,745
38464,200,746
38465,200,754
38466,200,745
38467,200,749
38468,200,745
38469,200,736
38470,200,734
38471,200,734
38472,200,731
38473,200,728
38474,200,731
38475,200,740
38476,200,734
38477,200,739
38478,200,741
38479,200,747
38480,200,749
